List,SubList,ListLength,ID,RootIdentifier,word,disambiguation,wordPlusDisamb,subjCode,rating
C,39,25,1415,72,fever,,fever,BL542,1
C,39,25,726,85,freezing,,freezing,BL542,4
C,39,25,762,NA,hollow,,hollow,BL542,0
C,39,25,1067,NA,honest,,honest,BL542,-3
C,39,25,1450,116,jam,,jam,BL542,1
C,39,25,780,120,leathery,,leathery,BL542,0
C,39,25,822,NA,oily,,oily,BL542,3
C,39,25,1224,NA,parchment,,parchment,BL542,-4
C,39,25,1485,157,prick,,prick,BL542,1
C,39,25,1878,314,resistance,,resistance,BL542,3
C,39,25,1607,252,roaring,,roaring,BL542,2
C,39,25,1011,NA,rob,,rob,BL542,0
C,39,25,990,NA,rush,,rush,BL542,2
C,39,25,1504,180,scream,,scream,BL542,5
C,39,25,1517,197,snort,,snort,BL542,-2
C,39,25,1523,206,spot,,spot,BL542,3
C,39,25,1748,NA,trend,,trend,BL542,0
C,39,25,1157,NA,worm,,worm,BL542,-2
C,27,25,1015,NA,address,,address,BL543,0
C,27,25,613,NA,beige,,beige,BL543,0
C,27,25,1353,NA,bliss,,bliss,BL543,0
C,27,25,631,NA,bright,,bright,BL543,0
C,27,25,649,NA,chequered,,chequered,BL543,0
C,27,25,655,41,citrusy,,citrusy,BL543,0
C,27,25,660,43,cloudy,,cloudy,BL543,0
C,27,25,1804,293,engagement,,engagement,BL543,0
C,27,25,1806,NA,factor,,factor,BL543,0
C,27,25,1142,NA,few,,few,BL543,2
C,27,25,1817,NA,harmony,,harmony,BL543,0
C,27,25,761,NA,hoarse,,hoarse,BL543,2
C,27,25,1454,122,lift,,lift,BL543,0
C,27,25,1467,138,mumble,,mumble,BL543,3
C,27,25,1846,NA,opportunity,,opportunity,BL543,0
C,27,25,828,150,palatable,,palatable,BL543,0
C,27,25,1859,NA,president,,president,BL543,0
C,27,25,1868,NA,quantity,,quantity,BL543,0
C,27,25,1925,279,refrigerate,,refrigerate,BL543,0
C,27,25,1492,165,reverberate,,reverberate,BL543,2
C,27,25,1494,168,ripple,,ripple,BL543,0
C,27,25,877,179,scratchy,,scratchy,BL543,0
C,27,25,1091,NA,split,,split,BL543,1
C,27,25,922,207,squeaking,,squeaking,BL543,0
C,27,25,1547,233,whisper,,whisper,BL543,1
D,49,25,1770,NA,base,,base,BL544,2
D,49,25,1372,14,biscuit,,biscuit,BL544,2
D,49,25,1648,NA,cost,,cost,BL544,4
D,49,25,1402,53,creak,,creak,BL544,1
D,49,25,692,NA,delicious,,delicious,BL544,5
D,49,25,1666,NA,estimate,,estimate,BL544,0
D,49,25,1013,NA,gift,,gift,BL544,3
D,49,25,745,99,grainy,,grainy,BL544,-2
D,49,25,1437,102,grit,,grit,BL544,2
D,49,25,1688,NA,income,,income,BL544,0
D,49,25,1254,NA,javelin,,javelin,BL544,0
D,49,25,1075,NA,murder,,murder,BL544,5
D,49,25,1861,NA,prince,,prince,BL544,5
D,49,25,1879,NA,rifle,,rifle,BL544,-1
D,49,25,1503,178,scent,,scent,BL544,-1
D,49,25,1574,NA,scrap,,scrap,BL544,-3
D,49,25,1508,184,shadow,,shadow,BL544,2
D,49,25,895,190,skinny,,skinny,BL544,3
D,49,25,1885,NA,skirt,,skirt,BL544,-1
D,49,25,1318,NA,snub,,snub,BL544,-2
D,49,25,1537,222,thunder,,thunder,BL544,5
D,49,25,1121,NA,trouble,,trouble,BL544,2
D,49,25,1900,NA,volume,,volume,BL544,-1
D,49,25,1550,236,wool,,wool,BL544,1
D,49,25,1157,NA,worm,,worm,BL544,0
C,49,25,1830,NA,lead,(as in metal),lead(as in metal),BL545,-5
C,49,25,615,14,biscuity,(related to biscuits),biscuity(related to biscuits),BL545,3
C,49,25,1049,NA,account,,account,BL545,0
C,49,25,606,NA,audible,,audible,BL545,0
C,49,25,1645,NA,consequence,,consequence,BL545,5
C,49,25,1402,53,creak,,creak,BL545,-2
C,49,25,679,57,crooked,,crooked,BL545,1
C,49,25,1349,NA,despicable,,despicable,BL545,5
C,49,25,1033,NA,destroy,,destroy,BL545,5
C,49,25,701,70,eggy,,eggy,BL545,-2
C,49,25,1683,NA,heaven,,heaven,BL545,-2
C,49,25,1821,297,intention,,intention,BL545,4
C,49,25,775,117,jingling,,jingling,BL545,1
C,49,25,783,NA,lithe,,lithe,BL545,0
C,49,25,794,128,melted,,melted,BL545,-1
C,49,25,1077,NA,senior,,senior,BL545,3
C,49,25,896,NA,slick,,slick,BL545,-2
C,49,25,1229,NA,stem,,stem,BL545,0
C,49,25,1586,NA,stump,,stump,BL545,0
C,49,25,1062,NA,stupid,,stupid,BL545,5
C,49,25,1532,215,sweat,,sweat,BL545,0
C,49,25,1168,NA,tail,,tail,BL545,0
C,49,25,1930,287,vary,,vary,BL545,-1
C,49,25,1753,NA,voluntary,,voluntary,BL545,3
C,49,25,1757,NA,wheel,,wheel,BL545,0
D,25,25,1163,11,bark,(as in tree),bark(as in tree),BL546,3
D,25,25,759,109,herby,(related to herbs),herby(related to herbs),BL546,0
D,25,25,1017,NA,afford,,afford,BL546,0
D,25,25,604,7,aromatic,,aromatic,BL546,0
D,25,25,646,34,caramelized,,caramelized,BL546,-1
D,25,25,1401,52,crash,,crash,BL546,1
D,25,25,1406,57,crook,,crook,BL546,0
D,25,25,680,58,crowded,,crowded,BL546,1
D,25,25,1410,63,dapple,,dapple,BL546,1
D,25,25,1656,NA,dive,,dive,BL546,2
D,25,25,697,NA,dull,,dull,BL546,3
D,25,25,708,NA,fatty,,fatty,BL546,2
D,25,25,1358,NA,hope,,hope,BL546,0
D,25,25,1821,297,intention,,intention,BL546,0
D,25,25,778,NA,large,,large,BL546,4
D,25,25,1454,122,lift,,lift,BL546,0
D,25,25,1218,NA,name,,name,BL546,0
D,25,25,1214,NA,near,,near,BL546,0
D,25,25,1020,NA,ocean,,ocean,BL546,0
D,25,25,1333,NA,pun,,pun,BL546,1
D,25,25,851,161,raspy,,raspy,BL546,2
D,25,25,1491,164,reek,,reek,BL546,2
D,25,25,1037,192,slip,,slip,BL546,3
D,25,25,1740,NA,symbol,,symbol,BL546,0
D,25,25,968,226,vinegary,,vinegary,BL546,0
A,23,25,1629,NA,bank,(as in monetary institution),bank(as in monetary institution),BL547,2
A,23,25,616,NA,bitter,,bitter,BL547,4
A,23,25,1086,NA,bomb,,bomb,BL547,3
A,23,25,1384,31,burst,,burst,BL547,3
A,23,25,1554,243,chirp,,chirp,BL547,4
A,23,25,1600,NA,coarse,,coarse,BL547,4
A,23,25,1399,50,crack,,crack,BL547,5
A,23,25,1064,NA,expect,,expect,BL547,-1
A,23,25,1241,NA,gander,,gander,BL547,2
A,23,25,1167,NA,horn,,horn,BL547,-1
A,23,25,1703,NA,method,,method,BL547,-2
A,23,25,802,NA,moist,,moist,BL547,5
A,23,25,1470,141,mush,,mush,BL547,2
A,23,25,1471,142,mushroom,,mushroom,BL547,-1
A,23,25,1118,NA,panic,,panic,BL547,3
A,23,25,1858,NA,poetry,,poetry,BL547,1
A,23,25,1498,172,rumble,,rumble,BL547,5
A,23,25,875,178,scented,,scented,BL547,3
A,23,25,897,191,slimy,,slimy,BL547,5
A,23,25,1580,NA,slurp,,slurp,BL547,3
A,23,25,903,NA,smooth,,smooth,BL547,5
A,23,25,914,201,sparkly,,sparkly,BL547,5
A,23,25,1891,NA,suspicion,,suspicion,BL547,0
A,23,25,1897,NA,type,,type,BL547,1
A,23,25,1005,NA,woman,,woman,BL547,2
B,36,25,604,7,aromatic,,aromatic,BL548,2
B,36,25,1356,NA,belong,,belong,BL548,0
B,36,25,1375,18,blotch,,blotch,BL548,5
B,36,25,1657,NA,drama,,drama,BL548,3
B,36,25,1178,NA,drink,,drink,BL548,2
B,36,25,1139,NA,enemy,,enemy,BL548,0
B,36,25,1147,NA,five,,five,BL548,0
B,36,25,1602,NA,flexible,,flexible,BL548,1
B,36,25,764,112,howling,,howling,BL548,5
B,36,25,1824,NA,item,,item,BL548,0
B,36,25,1217,NA,left,,left,BL548,0
B,36,25,785,NA,low,,low,BL548,0
B,36,25,989,NA,machine,,machine,BL548,0
B,36,25,1469,140,murmur,,murmur,BL548,5
B,36,25,1316,NA,pardon,,pardon,BL548,0
B,36,25,832,153,peppery,,peppery,BL548,3
B,36,25,1920,273,permit,,permit,BL548,0
B,36,25,1202,NA,river,,river,BL548,2
B,36,25,1607,252,roaring,,roaring,BL548,5
B,36,25,1499,173,rust,,rust,BL548,3
B,36,25,882,184,shadowy,,shadowy,BL548,4
B,36,25,1731,NA,site,,site,BL548,0
B,36,25,937,215,sweaty,,sweaty,BL548,4
B,36,25,1148,NA,thick,,thick,BL548,-2
B,36,25,1264,NA,tote,,tote,BL548,0
D,17,25,1362,3,adhere,,adhere,BL549,0
D,17,25,1628,NA,balance,,balance,BL549,1
D,17,25,1368,9,bang,,bang,BL549,5
D,17,25,623,NA,blunt,,blunt,BL549,4
D,17,25,1595,241,bubbling,,bubbling,BL549,3
D,17,25,1042,NA,career,,career,BL549,0
D,17,25,1558,NA,clip,,clip,BL549,2
D,17,25,1403,54,cream,,cream,BL549,1
D,17,25,718,NA,floral,,floral,BL549,0
D,17,25,1007,NA,glory,,glory,BL549,0
D,17,25,752,104,growling,,growling,BL549,4
D,17,25,1174,NA,guts,,guts,BL549,2
D,17,25,798,NA,miniature,,miniature,BL549,-2
D,17,25,1461,132,moan,,moan,BL549,3
D,17,25,1843,NA,note,,note,BL549,0
D,17,25,1302,NA,overture,,overture,BL549,2
D,17,25,1478,150,palate,,palate,BL549,0
D,17,25,1316,NA,pardon,,pardon,BL549,0
D,17,25,1285,NA,resign,,resign,BL549,0
D,17,25,1729,NA,sergeant,,sergeant,BL549,1
D,17,25,1106,NA,shift,,shift,BL549,1
D,17,25,1926,281,slave,,slave,BL549,0
D,17,25,1522,204,spike,,spike,BL549,2
D,17,25,1585,NA,squawk,,squawk,BL549,3
D,17,25,1257,NA,suite,,suite,BL549,0
D,43,25,1367,8,ash,,ash,BL55,-3
D,43,25,1353,NA,bliss,,bliss,BL55,4
D,43,25,1057,NA,body,,body,BL55,-4
D,43,25,1382,26,bristle,,bristle,BL55,1
D,43,25,1384,31,burst,,burst,BL55,1
D,43,25,684,62,curved,,curved,BL55,1
D,43,25,1817,NA,harmony,,harmony,BL55,0
D,43,25,1702,NA,mate,,mate,BL55,-5
D,43,25,1942,304,meet,,meet,BL55,-5
D,43,25,1842,NA,myth,,myth,BL55,-5
D,43,25,1292,NA,nifty,,nifty,BL55,-5
D,43,25,824,NA,orange,,orange,BL55,-4
D,43,25,1709,273,permission,,permission,BL55,-5
D,43,25,1852,NA,philosophy,,philosophy,BL55,-5
D,43,25,855,164,reeking,,reeking,BL55,1
D,43,25,1575,NA,scurry,,scurry,BL55,2
D,43,25,886,NA,sheer,,sheer,BL55,1
D,43,25,897,191,slimy,,slimy,BL55,4
D,43,25,916,203,spicy,,spicy,BL55,4
D,43,25,921,NA,square,,square,BL55,-4
D,43,25,928,210,stinging,,stinging,BL55,3
D,43,25,1739,NA,substitute,,substitute,BL55,-3
D,43,25,1745,NA,theory,,theory,BL55,-5
D,43,25,1540,226,vinegar,,vinegar,BL55,-5
D,43,25,969,NA,vivid,,vivid,BL55,-1
D,52,25,1695,NA,kind,(as in type),kind(as in type),BL550,0
D,52,25,1764,NA,answer,,answer,BL550,3
D,52,25,618,15,blaring,,blaring,BL550,-2
D,52,25,1647,NA,core,,core,BL550,0
D,52,25,676,NA,crimson,,crimson,BL550,-2
D,52,25,1658,NA,dream,,dream,BL550,-2
D,52,25,1258,NA,favor,,favor,BL550,-1
D,52,25,1021,NA,future,,future,BL550,2
D,52,25,1443,109,herb,,herb,BL550,0
D,52,25,1009,NA,hour,,hour,BL550,0
D,52,25,1452,120,leather,,leather,BL550,0
D,52,25,1222,NA,lip,,lip,BL550,0
D,52,25,1141,NA,many,,many,BL550,2
D,52,25,1467,138,mumble,,mumble,BL550,2
D,52,25,1470,141,mush,,mush,BL550,3
D,52,25,1853,NA,piece,,piece,BL550,2
D,52,25,1250,NA,planet,,planet,BL550,-2
D,52,25,1857,NA,poet,,poet,BL550,5
D,52,25,1486,158,puff,,puff,BL550,4
D,52,25,1875,312,reduction,,reduction,BL550,4
D,52,25,858,166,rhythmic,,rhythmic,BL550,4
D,52,25,906,198,soapy,,soapy,BL550,2
D,52,25,909,NA,solid,,solid,BL550,-2
D,52,25,913,NA,sour,,sour,BL550,3
D,52,25,961,NA,transparent,,transparent,BL550,-2
A,30,25,694,66,downy,(as in feathers),downy(as in feathers),BL551,-3
A,30,25,1046,NA,punch,(as in hit),punch(as in hit),BL551,5
A,30,25,1621,256,administration,,administration,BL551,0
A,30,25,1116,NA,afraid,,afraid,BL551,4
A,30,25,617,NA,bland,,bland,BL551,2
A,30,25,1317,NA,brunt,,brunt,BL551,2
A,30,25,644,32,buttery,,buttery,BL551,3
A,30,25,1344,NA,casual,,casual,BL551,3
A,30,25,1656,NA,dive,,dive,BL551,3
A,30,25,1153,NA,father,,father,BL551,5
A,30,25,1422,82,fluff,,fluff,BL551,4
A,30,25,721,83,foamy,,foamy,BL551,4
A,30,25,1817,NA,harmony,,harmony,BL551,5
A,30,25,1446,112,howl,,howl,BL551,5
A,30,25,825,NA,orangey,,orangey,BL551,-2
A,30,25,1070,NA,prize,,prize,BL551,2
A,30,25,1333,NA,pun,,pun,BL551,0
A,30,25,879,180,screaming,,screaming,BL551,5
A,30,25,1884,NA,situation,,situation,BL551,0
A,30,25,1926,281,slave,,slave,BL551,-1
A,30,25,1893,NA,team,,team,BL551,3
A,30,25,1901,NA,vote,,vote,BL551,0
A,30,25,1755,NA,waste,,waste,BL551,-1
A,30,25,1079,NA,weapon,,weapon,BL551,2
A,30,25,1150,NA,wife,,wife,BL551,5
C,25,25,694,66,downy,(as in feathers),downy(as in feathers),BL552,0
C,25,25,1035,NA,watch,(as in look at),watch(as in look at),BL552,0
C,25,25,1695,NA,kind,(as in type),kind(as in type),BL552,0
C,25,25,1083,NA,alone,,alone,BL552,0
C,25,25,1382,26,bristle,,bristle,BL552,0
C,25,25,1384,31,burst,,burst,BL552,0
C,25,25,1223,NA,buttock,,buttock,BL552,0
C,25,25,1260,NA,chef,,chef,BL552,0
C,25,25,1397,48,contour,,contour,BL552,1
C,25,25,680,58,crowded,,crowded,BL552,0
C,25,25,1205,67,dust,,dust,BL552,0
C,25,25,713,NA,flat,,flat,BL552,0
C,25,25,1435,99,grain,,grain,BL552,0
C,25,25,1819,295,imagination,,imagination,BL552,1
C,25,25,1691,NA,influence,,influence,BL552,0
C,25,25,1253,NA,ladle,,ladle,BL552,0
C,25,25,1472,143,musk,,musk,BL552,0
C,25,25,1478,150,palate,,palate,BL552,0
C,25,25,1295,NA,prior,,prior,BL552,0
C,25,25,848,NA,putrid,,putrid,BL552,0
C,25,25,1927,282,social,,social,BL552,0
C,25,25,908,NA,soggy,,soggy,BL552,0
C,25,25,923,208,squealing,,squealing,BL552,1
C,25,25,1531,214,stripe,,stripe,BL552,0
C,25,25,1219,216,swing,,swing,BL552,0
C,1,26,1767,NA,atom,,atom,BL553,0
C,1,26,1355,NA,belief,,belief,BL553,0
C,1,26,1389,38,chill,,chill,BL553,0
C,1,26,1643,261,competition,,competition,BL553,0
C,1,26,684,62,curved,,curved,BL553,0
C,1,26,1071,NA,death,,death,BL553,0
C,1,26,1279,NA,deluxe,,deluxe,BL553,0
C,1,26,1265,267,expand,,expand,BL553,0
C,1,26,1208,NA,fire,,fire,BL553,0
C,1,26,1681,NA,guilt,,guilt,BL553,0
C,1,26,1103,NA,heat,,heat,BL553,0
C,1,26,767,113,hushed,,hushed,BL553,2
C,1,26,1322,NA,improvise,,improvise,BL553,0
C,1,26,1940,300,king,,king,BL553,0
C,1,26,1707,NA,muscle,,muscle,BL553,0
C,1,26,1569,NA,oink,,oink,BL553,4
C,1,26,1570,NA,pant,,pant,BL553,3
C,1,26,830,151,patterned,,patterned,BL553,0
C,1,26,1854,NA,plan,,plan,BL553,0
C,1,26,1336,NA,portray,,portray,BL553,0
C,1,26,1717,275,primary,,primary,BL553,0
C,1,26,1947,311,recognize,,recognize,BL553,0
C,1,26,1335,NA,sullen,,sullen,BL553,0
C,1,26,1742,286,tendency,,tendency,BL553,0
C,1,26,1535,220,thud,,thud,BL553,5
C,1,26,1081,NA,warrant,,warrant,BL553,0
D,21,25,594,NA,absorbent,,absorbent,BL554,1
D,21,25,1552,NA,arf,,arf,BL554,-3
D,21,25,1637,NA,capacity,,capacity,BL554,0
D,21,25,1599,245,clicking,,clicking,BL554,5
D,21,25,1784,289,confidence,,confidence,BL554,1
D,21,25,670,50,crackling,,crackling,BL554,5
D,21,25,688,64,dazzling,,dazzling,BL554,4
D,21,25,757,NA,harsh,,harsh,BL554,1
D,21,25,1183,301,know,,know,BL554,-2
D,21,25,1048,NA,lane,,lane,BL554,0
D,21,25,1217,NA,left,,left,BL554,-2
D,21,25,1094,NA,lose,,lose,BL554,0
D,21,25,820,146,nutty,,nutty,BL554,0
D,21,25,1569,NA,oink,,oink,BL554,5
D,21,25,1482,154,perfume,,perfume,BL554,2
D,21,25,1713,277,portion,,portion,BL554,0
D,21,25,1295,NA,prior,,prior,BL554,0
D,21,25,870,174,rustling,,rustling,BL554,2
D,21,25,1016,195,smoke,,smoke,BL554,0
D,21,25,1525,208,squeal,,squeal,BL554,4
D,21,25,1526,209,stench,,stench,BL554,1
D,21,25,1259,NA,strangle,,strangle,BL554,0
D,21,25,1219,216,swing,,swing,BL554,2
D,21,25,1276,NA,tantrum,,tantrum,BL554,0
D,21,25,982,NA,wiry,,wiry,BL554,1
A,28,25,612,13,beery,(related to beer),beery(related to beer),BL555,-3
A,28,25,1123,NA,bullet,,bullet,BL555,-1
A,28,25,1260,NA,chef,,chef,BL555,-2
A,28,25,1934,292,depress,,depress,BL555,5
A,28,25,1097,NA,devil,,devil,BL555,2
A,28,25,1800,NA,distance,,distance,BL555,5
A,28,25,1916,266,excite,,excite,BL555,3
A,28,25,1215,NA,far,,far,BL555,-1
A,28,25,1427,91,glamor,,glamor,BL555,5
A,28,25,762,NA,hollow,,hollow,BL555,4
A,28,25,1940,300,king,,king,BL555,0
A,28,25,786,NA,lukewarm,,lukewarm,BL555,4
A,28,25,1141,NA,many,,many,BL555,-1
A,28,25,1357,NA,ought,,ought,BL555,-1
A,28,25,1351,NA,preposterous,,preposterous,BL555,5
A,28,25,1295,NA,prior,,prior,BL555,1
A,28,25,1288,NA,proof,,proof,BL555,2
A,28,25,1194,NA,rub,,rub,BL555,5
A,28,25,1012,NA,sight,,sight,BL555,-1
A,28,25,1608,253,sizzling,,sizzling,BL555,5
A,28,25,1734,283,solution,,solution,BL555,4
A,28,25,913,NA,sour,,sour,BL555,5
A,28,25,1738,NA,student,,student,BL555,3
A,28,25,976,230,whiffy,,whiffy,BL555,5
A,28,25,1588,NA,yawn,,yawn,BL555,5
D,19,25,1085,5,angry,,angry,BL556,0
D,19,25,1634,NA,bore,,bore,BL556,1
D,19,25,1780,NA,chart,,chart,BL556,0
D,19,25,1612,242,chime,,chime,BL556,5
D,19,25,1554,243,chirp,,chirp,BL556,4
D,19,25,654,40,circular,,circular,BL556,3
D,19,25,1018,NA,count,,count,BL556,0
D,19,25,1789,NA,cousin,,cousin,BL556,0
D,19,25,1424,86,frost,,frost,BL556,1
D,19,25,1126,NA,gray,,gray,BL556,0
D,19,25,1446,112,howl,,howl,BL556,2
D,19,25,1937,296,inform,,inform,BL556,0
D,19,25,1476,147,odor,,odor,BL556,1
D,19,25,823,NA,oniony,,oniony,BL556,2
D,19,25,835,NA,pink,,pink,BL556,0
D,19,25,1946,309,promote,,promote,BL556,0
D,19,25,1719,NA,property,,property,BL556,0
D,19,25,849,NA,radiant,,radiant,BL556,3
D,19,25,864,170,rotten,,rotten,BL556,0
D,19,25,1229,NA,stem,,stem,BL556,-1
D,19,25,1255,NA,synagogue,,synagogue,BL556,0
D,19,25,1003,NA,teach,,teach,BL556,0
D,19,25,1225,NA,ulterior,,ulterior,BL556,0
D,19,25,1750,287,variety,,variety,BL556,1
D,19,25,1906,NA,zero,,zero,BL556,0
A,5,26,1041,NA,band,(as in rubber band),band(as in rubber band),BL557,2
A,5,26,768,NA,husky,(as in size),husky(as in size),BL557,3
A,5,26,1786,NA,content,(as in stuff),content(as in stuff),BL557,-1
A,5,26,1625,NA,amount,,amount,BL557,0
A,5,26,605,213,astringent,,astringent,BL557,0
A,5,26,1381,25,brine,,brine,BL557,1
A,5,26,1393,44,cloy,,cloy,BL557,-3
A,5,26,663,NA,colossal,,colossal,BL557,1
A,5,26,690,65,deafening,,deafening,BL557,1
A,5,26,1129,NA,deny,,deny,BL557,1
A,5,26,699,68,earthy,,earthy,BL557,0
A,5,26,1809,NA,felt,,felt,BL557,2
A,5,26,1416,73,filth,,filth,BL557,-1
A,5,26,1698,NA,loop,,loop,BL557,2
A,5,26,1704,NA,minute,,minute,BL557,2
A,5,26,800,131,misty,,misty,BL557,2
A,5,26,818,NA,narrow,,narrow,BL557,1
A,5,26,1224,NA,parchment,,parchment,BL557,0
A,5,26,830,151,patterned,,patterned,BL557,0
A,5,26,1949,313,require,,require,BL557,-1
A,5,26,1492,165,reverberate,,reverberate,BL557,2
A,5,26,864,170,rotten,,rotten,BL557,2
A,5,26,1030,NA,sea,,sea,BL557,1
A,5,26,1527,210,sting,,sting,BL557,4
A,5,26,962,NA,triangular,,triangular,BL557,0
A,5,26,1898,NA,unit,,unit,BL557,3
B,45,25,1473,144,must,(as in smell),must(as in smell),BL558,-2
B,45,25,621,17,bloody,,bloody,BL558,0
B,45,25,1774,288,builder,,builder,BL558,0
B,45,25,1223,NA,buttock,,buttock,BL558,4
B,45,25,1385,33,buzz,,buzz,BL558,4
B,45,25,674,54,creamy,,creamy,BL558,0
B,45,25,1405,56,crinkle,,crinkle,BL558,3
B,45,25,719,81,flowery,,flowery,BL558,2
B,45,25,1305,NA,gallant,,gallant,BL558,2
B,45,25,1815,NA,grace,,grace,BL558,3
B,45,25,1137,NA,harm,,harm,BL558,-2
B,45,25,1182,302,laugh,,laugh,BL558,-2
B,45,25,1475,146,nut,,nut,BL558,0
B,45,25,1040,NA,precious,,precious,BL558,2
B,45,25,1572,NA,scamper,,scamper,BL558,1
B,45,25,1509,185,shag,,shag,BL558,3
B,45,25,1016,195,smoke,,smoke,BL558,0
B,45,25,906,198,soapy,,soapy,BL558,0
B,45,25,911,NA,sore,,sore,BL558,3
B,45,25,924,NA,stagnant,,stagnant,BL558,2
B,45,25,930,212,stormy,,stormy,BL558,2
B,45,25,933,214,striped,,striped,BL558,0
B,45,25,1900,NA,volume,,volume,BL558,0
B,45,25,971,228,warbling,,warbling,BL558,-3
B,45,25,980,234,whistling,,whistling,BL558,2
C,38,25,1294,NA,appease,,appease,BL559,5
C,38,25,1766,NA,aspect,,aspect,BL559,5
C,38,25,1123,NA,bullet,,bullet,BL559,0
C,38,25,1785,290,construction,,construction,BL559,0
C,38,25,1404,55,crease,,crease,BL559,0
C,38,25,1649,NA,deck,,deck,BL559,5
C,38,25,1178,NA,drink,,drink,BL559,4
C,38,25,1313,NA,extra,,extra,BL559,-5
C,38,25,1170,74,fingernail,,fingernail,BL559,-4
C,38,25,1235,NA,illicit,,illicit,BL559,0
C,38,25,1161,NA,leaf,,leaf,BL559,-1
C,38,25,1835,NA,magic,,magic,BL559,0
C,38,25,790,125,meaty,,meaty,BL559,-5
C,38,25,1942,304,meet,,meet,BL559,0
C,38,25,1923,276,produce,,produce,BL559,-3
C,38,25,1724,NA,republic,,republic,BL559,0
C,38,25,862,169,roasted,,roasted,BL559,5
C,38,25,865,NA,rotund,,rotund,BL559,0
C,38,25,1497,171,rubber,,rubber,BL559,5
C,38,25,889,NA,short,,short,BL559,0
C,38,25,1744,NA,theme,,theme,BL559,0
C,38,25,1236,NA,track,,track,BL559,0
C,38,25,963,NA,ugly,,ugly,BL559,2
C,38,25,976,230,whiffy,,whiffy,BL559,5
C,38,25,977,231,whimpering,,whimpering,BL559,-5
D,11,26,657,42,clamorous,,clamorous,BL56,-1
D,11,26,1643,261,competition,,competition,BL56,0
D,11,26,1412,65,deaf,,deaf,BL56,0
D,11,26,1308,NA,emergency,,emergency,BL56,0
D,11,26,1268,NA,essence,,essence,BL56,0
D,11,26,1669,267,expansion,,expansion,BL56,1
D,11,26,1671,NA,fact,,fact,BL56,0
D,11,26,1604,248,grinding,,grinding,BL56,1
D,11,26,766,NA,humid,,humid,BL56,0
D,11,26,1566,NA,hump,,hump,BL56,3
D,11,26,1069,NA,live,,live,BL56,0
D,11,26,830,151,patterned,,patterned,BL56,0
D,11,26,1484,156,pop,,pop,BL56,5
D,11,26,853,162,rectangular,,rectangular,BL56,0
D,11,26,1245,280,relate,,relate,BL56,0
D,11,26,1164,NA,rope,,rope,BL56,0
D,11,26,893,189,silky,,silky,BL56,2
D,11,26,1731,NA,site,,site,BL56,0
D,11,26,1734,283,solution,,solution,BL56,0
D,11,26,919,206,spotless,,spotless,BL56,0
D,11,26,924,NA,stagnant,,stagnant,BL56,0
D,11,26,1737,285,stranger,,stranger,BL56,0
D,11,26,1586,NA,stump,,stump,BL56,0
D,11,26,1261,NA,testy,,testy,BL56,1
D,11,26,1751,NA,vice,,vice,BL56,1
D,11,26,1088,NA,worry,,worry,BL56,0
D,5,26,1311,NA,abide,,abide,BL560,0
D,5,26,1361,2,acid,,acid,BL560,0
D,5,26,1636,310,call,,call,BL560,0
D,5,26,1777,NA,cause,,cause,BL560,0
D,5,26,1393,44,cloy,,cloy,BL560,0
D,5,26,1396,47,cone,,cone,BL560,0
D,5,26,1334,NA,deem,,deem,BL560,0
D,5,26,696,NA,dry,,dry,BL560,0
D,5,26,1661,NA,education,,education,BL560,0
D,5,26,1674,NA,feel,,feel,BL560,0
D,5,26,1029,NA,fight,,fight,BL560,0
D,5,26,1560,NA,flap,,flap,BL560,4
D,5,26,1433,97,glow,,glow,BL560,0
D,5,26,1167,NA,horn,,horn,BL560,0
D,5,26,769,NA,icy,,icy,BL560,0
D,5,26,787,123,lumpy,,lumpy,BL560,3
D,5,26,811,140,murmuring,,murmuring,BL560,4
D,5,26,1841,NA,music,,music,BL560,0
D,5,26,822,NA,oily,,oily,BL560,0
D,5,26,1480,152,peach,,peach,BL560,0
D,5,26,846,NA,purple,,purple,BL560,0
D,5,26,879,180,screaming,,screaming,BL560,0
D,5,26,1618,253,sizzle,,sizzle,BL560,5
D,5,26,1312,NA,stubborn,,stubborn,BL560,0
D,5,26,950,NA,tepid,,tepid,BL560,0
D,5,26,1535,220,thud,,thud,BL560,5
C,54,25,1502,177,scale,(of a fish),scale(of a fish),BL561,-4
C,54,25,1770,NA,base,,base,BL561,4
C,54,25,622,18,blotchy,,blotchy,BL561,2
C,54,25,1634,NA,bore,,bore,BL561,-3
C,54,25,1385,33,buzz,,buzz,BL561,2
C,54,25,646,34,caramelized,,caramelized,BL561,1
C,54,25,658,NA,clean,,clean,BL561,-3
C,54,25,1394,45,coconut,,coconut,BL561,0
C,54,25,1117,NA,danger,,danger,BL561,4
C,54,25,1329,262,develop,,develop,BL561,4
C,54,25,1666,NA,estimate,,estimate,BL561,1
C,54,25,714,77,flavorsome,,flavorsome,BL561,3
C,54,25,721,83,foamy,,foamy,BL561,-2
C,54,25,735,91,glamorous,,glamorous,BL561,2
C,54,25,750,103,groaning,,groaning,BL561,3
C,54,25,755,107,hairy,,hairy,BL561,4
C,54,25,1937,296,inform,,inform,BL561,0
C,54,25,1074,NA,kill,,kill,BL561,5
C,54,25,1227,NA,lung,,lung,BL561,3
C,54,25,826,NA,oval,,oval,BL561,2
C,54,25,861,NA,rippling,,rippling,BL561,1
C,54,25,882,184,shadowy,,shadowy,BL561,3
